IBI,HR,NO2,Noise,NH3,PM10,CO,PM25,Label,PM1,EDA,BVP
0,0.789005307,0.113330622,0.501695191,0.524751871,0.048129384,0.910007635,0.084293149,1,0.108894522,0.015009905,0.611927184
0,0.789005307,0.110860035,0.492119196,0.524751871,0.040140296,0.908195371,0.070301169,1,0.090818913,0.014721161,0.578119742
0,0.788636048,0.108389449,0.482543201,0.524751871,0.032151208,0.906383107,0.056309189,1,0.072743304,0.014760159,0.610808522
0,0.788302339,0.105918862,0.472967205,0.524751871,0.02416212,0.904570843,0.042317208,1,0.054667695,0.013454907,0.426275296
0,0.787629327,0.103448276,0.46339121,0.524751871,0.016173032,0.902758579,0.028325228,1,0.036592086,0.012440358,0.504151567
0,0.787236406,0.100977689,0.453815214,0.524751871,0.008183944,0.900946315,0.014333248,1,0.018516477,0.013152515,0.504071137
0,0.787177194,0.098507103,0.444239219,0.524751871,0.000194856,0.899134051,0.000341268,1,0.000440869,0.013293391,0.624188748
0,0.786809683,0.097241681,0.437605379,0.527726588,0.007794232,0.898286185,0.013650712,1,0.00881737,0.013662887,0.418121496
0,0.786720166,0.096006387,0.431045093,0.530775672,0.01578332,0.897462429,0.027642693,1,0.017855175,0.012988157,0.469600447
0,0.786475625,0.094771094,0.424484806,0.533824756,0.023772408,0.896638672,0.041634673,1,0.026892979,0.011994805,0.535414259
0,0.78641548,0.093535801,0.41792452,0.536873841,0.031761496,0.895814916,0.055626653,1,0.035930784,0.010222919,0.451656957
0,0.786659555,0.092300508,0.411364234,0.539922925,0.039750585,0.89499116,0.069618633,1,0.044968588,0.01345175,0.529633358
0,0.786720166,0.091065214,0.404803948,0.542972009,0.047739673,0.894167403,0.083610613,1,0.054006393,0.014505655,0.778145943
0,0.786476557,0.089829921,0.398243661,0.546021094,0.055728761,0.893343647,0.097602594,1,0.063044197,0.013637479,0.619004979
0,0.78641548,0.088594628,0.391683375,0.549070178,0.063717849,0.892519891,0.111594574,1,0.072082002,0.01247543,0.509003334
0,0.786658623,0.087359335,0.385123089,0.552119262,0.071706937,0.891696134,0.125586554,1,0.081119806,0.013266411,0.620245725
0,0.786720166,0.086124042,0.378562803,0.555168347,0.079696025,0.890872378,0.139578534,1,0.09015761,0.012621314,0.497404895
0,0.786720166,0.084888748,0.372002516,0.558217431,0.087685113,0.890048622,0.153570514,1,0.099195415,0.012160561,0.480819542
0,0.786114058,0.083653455,0.36544223,0.561266515,0.095674201,0.889224865,0.167562495,1,0.108233219,0.013398694,0.531137088
0,0.784989613,0.082418162,0.358881944,0.5643156,0.103663289,0.888401109,0.181554475,1,0.117271024,0.013249754,0.678263042
0,0.783892792,0.081182869,0.352321657,0.567364684,0.111652377,0.887577353,0.195546455,1,0.126308828,0.01336218,0.576563118
0,0.782464593,0.079947575,0.345761371,0.570413768,0.119641465,0.886753596,0.209538435,1,0.135346633,0.013595126,0.59617484
0,0.781304597,0.078893057,0.339915212,0.573400383,0.127045986,0.885959977,0.222506612,1,0.143723135,0.010412727,0.544412365
0,0.780118375,0.082598936,0.352874385,0.574741981,0.119056898,0.885959977,0.208514632,1,0.13468533,0.014274993,0.541526704
0,0.779021088,0.086304816,0.365833559,0.576083578,0.11106781,0.885959977,0.194522652,1,0.125647526,0.013838308,0.612525813
0,0.77807591,0.090010696,0.378792733,0.577425175,0.103078722,0.885959977,0.180530671,1,0.116609721,0.01268475,0.56377988
0,0.777403131,0.093716576,0.391751907,0.578766772,0.095089634,0.885959977,0.166538691,1,0.107571917,0.013252637,0.449945552
0,0.777154744,0.097422455,0.40471108,0.580108369,0.087100546,0.885959977,0.152546711,1,0.098534112,0.012024124,0.465765063
0,0.777122573,0.101128335,0.417670254,0.581449966,0.079111458,0.885959977,0.138554731,1,0.089496308,0.011499966,0.440257492
0,0.776642816,0.104834215,0.430629428,0.582791563,0.071122369,0.885959977,0.124562751,1,0.080458503,0.010788902,0.403867216
0,0.775794266,0.108540094,0.443588602,0.58413316,0.063133281,0.885959977,0.11057077,1,0.071420699,0.01276166,0.674942958
0,0.774761202,0.112245974,0.456547775,0.585474757,0.055144193,0.885959977,0.09657879,1,0.062382894,0.013338158,0.427480408
0,0.773695619,0.115951854,0.469506949,0.586816354,0.047155105,0.885959977,0.08258681,1,0.05334509,0.014600628,0.540070927
0,0.772749509,0.119657733,0.482466123,0.588157951,0.039166017,0.885959977,0.06859483,1,0.044307285,0.012496396,0.412902932
0,0.771955508,0.123363613,0.495425297,0.589499549,0.031176929,0.885959977,0.05460285,1,0.035269481,0.009767421,0.545196593
0,0.770955898,0.127069493,0.508384471,0.590841146,0.023187841,0.885959977,0.040610869,1,0.026231676,0.00899665,0.731560569
0,0.770128561,0.130775372,0.521343644,0.592182743,0.015198753,0.885959977,0.026618889,1,0.017193872,0.010918864,0.543208141
0,0.76936743,0.134481252,0.534302818,0.59352434,0.007209665,0.885959977,0.012626909,1,0.008156067,0.011201424,0.52289162
0,0.76884408,0.138428165,0.546001042,0.59493733,0.00233827,0.886040344,0.004095214,1,0.005290422,0.010520769,0.424303752
0,0.768506175,0.144604631,0.546035474,0.597010707,0.026305534,0.8868641,0.046071154,1,0.059517249,0.01356763,0.526454794
0,0.768083066,0.150781097,0.546069907,0.599084085,0.050272798,0.887687857,0.088047095,1,0.113744076,0.012498996,0.33131195
0,0.767389306,0.156957563,0.546104339,0.601157462,0.074240062,0.888511613,0.130023036,1,0.167970903,0.012079364,0.555281599
0,0.766628175,0.163134029,0.546138772,0.603230839,0.098207327,0.889335369,0.171998976,1,0.22219773,0.010927457,0.790108966
0,0.765985352,0.169310495,0.546173205,0.605304217,0.122174591,0.890159126,0.213974917,1,0.276424556,0.013570216,0.528211727
0,0.765258256,0.175486962,0.546207637,0.607377594,0.146141855,0.890982882,0.255950857,1,0.330651383,0.012016905,0.565233797
0,0.764733274,0.181663428,0.54624207,0.609450971,0.170109119,0.891806638,0.297926798,1,0.38487821,0.011993363,0.671827583
0,0.76404068,0.187839894,0.546276502,0.611524349,0.194076383,0.892630395,0.339902739,1,0.439105037,0.011896793,0.677588334
0,0.763279549,0.19401636,0.546310935,0.613597726,0.218043648,0.893454151,0.381878679,1,0.493331864,0.012754696,0.388211282
0,0.762871592,0.200192826,0.546345367,0.615671103,0.242010912,0.894277907,0.42385462,1,0.547558691,0.012222539,0.472767677
0,0.762684748,0.206369292,0.5463798,0.617744481,0.265978176,0.895101664,0.465830561,1,0.601785517,0.013249754,0.625041994
0,0.762650013,0.212545759,0.546414233,0.619817858,0.28994544,0.89592542,0.507806501,1,0.656012344,0.010301683,0.551940593
0,0.762650013,0.218722225,0.546448665,0.621891235,0.313912705,0.896749176,0.549782442,1,0.710239171,0.012167767,0.627184081
0,0.762415496,0.224898691,0.546483098,0.623964613,0.337879969,0.897572933,0.591758382,1,0.764465998,0.012465167,0.62046483
0,0.762111044,0.231075157,0.54651753,0.62603799,0.361847233,0.898396689,0.633734323,1,0.818692825,0.012621314,0.651142174
0,0.762040642,0.236468267,0.546534927,0.628130703,0.381381528,0.89908985,0.667946421,1,0.862889893,0.014535747,0.366947671
0,0.762040642,0.23770356,0.546461898,0.630326044,0.377386984,0.89908985,0.660950431,1,0.853852089,0.013877705,0.487438147
0,0.762040642,0.238938853,0.54638887,0.632521384,0.37339244,0.89908985,0.653954441,1,0.844814284,0.012325901,0.526880534
0,0.762507345,0.240174146,0.546315841,0.634716725,0.369397896,0.89908985,0.646958451,1,0.83577648,0.012491592,0.589601421
0,0.763349368,0.241409439,0.546242813,0.636912066,0.365403352,0.89908985,0.639962461,1,0.826738675,0.006759882,0.505360771
0,0.764612052,0.242644733,0.546169784,0.639107407,0.361408807,0.89908985,0.63296647,1,0.817700871,0.011507168,0.754111963
0,0.765865762,0.243880026,0.546096756,0.641302747,0.357414263,0.89908985,0.62597048,1,0.808663066,0.016319355,0.645834202
0,0.767548409,0.245115319,0.546023727,0.643498088,0.353419719,0.89908985,0.61897449,1,0.799625262,0.010785991,0.483750952
0,0.76925903,0.246350612,0.545950699,0.645693429,0.349425175,0.89908985,0.6119785,1,0.790587457,0.012542019,0.551637175
0,0.771049495,0.247585906,0.54587767,0.647888769,0.345430631,0.89908985,0.60498251,1,0.781549653,0.011993363,0.309526437
0,0.772876209,0.248821199,0.545804642,0.65008411,0.341436087,0.89908985,0.59798652,1,0.772511848,0.009104486,0.393971079
0,0.774471437,0.250056492,0.545731613,0.652279451,0.337441543,0.89908985,0.59099053,1,0.763474044,0.011284153,0.606809446
0,0.775762445,0.251291785,0.545658585,0.654474792,0.333446999,0.89908985,0.58399454,1,0.754436239,0.01156432,0.593495614
0,0.777211275,0.252527079,0.545585557,0.656670132,0.329452455,0.89908985,0.57699855,1,0.745398435,0.009873509,0.219451314
0,0.778387356,0.253762372,0.545512528,0.658865473,0.325457911,0.89908985,0.57000256,1,0.73636063,0.00983698,0.302015669
0,0.779222385,0.254997665,0.5454395,0.661060814,0.321463367,0.89908985,0.563006569,1,0.727322826,0.010417592,0.604054485
0,0.779983516,0.25650412,0.545394256,0.663122292,0.313961419,0.89908985,0.549867759,1,0.710349388,0.00919773,0.721636011
0,0.780514559,0.258974707,0.545447803,0.664707816,0.293988698,0.89908985,0.514887808,1,0.665160366,0.010355494,0.517377728
0,0.781430947,0.261445293,0.54550135,0.66629334,0.274015978,0.89908985,0.479907858,1,0.619971344,0.008223883,0.549484469
0,0.78238172,0.26391588,0.545554896,0.667878864,0.254043258,0.89908985,0.444927907,1,0.574782321,0.010282465,0.651992834
0,0.783409771,0.266386466,0.545608443,0.669464387,0.234070538,0.89908985,0.409947957,1,0.529593299,0.009481071,0.601279488
0,0.784475354,0.268857052,0.54566199,0.671049911,0.214097818,0.89908985,0.374968006,1,0.484404276,0.010008607,0.536988477
0,0.78588432,0.271327639,0.545715537,0.672635435,0.194125097,0.89908985,0.339988056,1,0.439215254,0.010519117,0.787964809
0,0.787177893,0.273798225,0.545769084,0.674220959,0.174152377,0.89908985,0.305008105,1,0.394026232,0.010026843,0.588507756
0,0.788624159,0.276268812,0.54582263,0.675806483,0.154179657,0.89908985,0.270028155,1,0.348837209,0.008534091,0.443909682
0,0.79014642,0.278739398,0.545876177,0.677392007,0.134206937,0.89908985,0.235048204,1,0.303648187,0.007841978,0.324523948
0,0.791896672,0.281209985,0.545929724,0.67897753,0.114234217,0.89908985,0.200068254,1,0.258459165,0.011802411,0.67105302
0,0.793609508,0.283680571,0.545983271,0.680563054,0.094261496,0.89908985,0.165088303,1,0.213270142,0.013130791,0.613578052
0,0.795397757,0.286151158,0.546036818,0.682148578,0.074288776,0.89908985,0.130108353,1,0.16808112,0.012466312,0.664516409
0,0.797224471,0.288621744,0.546090364,0.683734102,0.054316056,0.89908985,0.095128402,1,0.122892097,0.013196564,0.606553781
0,0.798824129,0.291092331,0.546143911,0.685319626,0.034343336,0.89908985,0.060148451,1,0.077703075,0.012878053,0.565900081
0,0.800119566,0.293562917,0.546197458,0.68690515,0.014370616,0.89908985,0.025168501,1,0.032514053,0.012984677,0.37901841
0,0.80122408,0.295687019,0.542621511,0.688251209,0,0.899598168,0,1,0,0.013903296,0.725952586
0,0.80161059,0.296922312,0.529735124,0.688982989,0,0.901410432,0,1,0,0.014553484,0.616197963
0,0.801875879,0.298157605,0.516848737,0.689714769,0,0.903222695,0,1,0,0.014378816,0.471512409
0,0.802180331,0.299392899,0.503962349,0.69044655,0,0.905034959,0,1,0,0.013226043,0.574333647
0,0.802823271,0.300628192,0.491075962,0.69117833,0,0.906847223,0,1,0,0.009752117,0.610932743
0,0.803133551,0.301863485,0.478189575,0.69191011,0,0.908659487,0,1,0,0.009213082,0.771559634
0,0.803623566,0.303098778,0.465303188,0.69264189,0,0.910471751,0,1,0,0.010270496,0.643999454
0,0.803895032,0.304334071,0.452416801,0.69337367,0,0.912284015,0,1,0,0.010808107,0.640423008
0,0.804159621,0.305569365,0.439530413,0.694105451,0,0.914096279,0,1,0,0.012604018,0.471226261
0,0.804464074,0.306804658,0.426644026,0.694837231,0,0.915908543,0,1,0,0.013874821,0.518727068
0,0.804656396,0.308039951,0.413757639,0.695569011,0,0.917720807,0,1,0,0.010794641,0.642531617
0,0.804696609,0.309275244,0.400871252,0.696300791,0,0.919533071,0,1,0,0.011993363,0.642201571
0,0.804696609,0.310510538,0.387984865,0.697032572,0,0.921345335,0,1,0,0.011365413,0.525831005
0,0.804584829,0.311745831,0.375098477,0.697764352,0,0.923157599,0,1,0,0.011919374,0.542411253
0,0.804320939,0.312981124,0.36221209,0.698496132,0,0.924969863,0,1,0,0.012972942,0.546655643
0,0.80390494,0.314216417,0.349325703,0.699227912,0,0.926782126,0,1,0,0.012324961,0.470623948
0,0.803559691,0.315451711,0.355213094,0.700251215,0,0.927356747,0,1,0,0.012621314,0.643986688
0,0.803143925,0.316687004,0.397307057,0.701836739,0,0.925544483,0,1,0,0.013583554,0.693828204
0,0.802798444,0.317922297,0.43940102,0.703422262,0,0.923732219,0,1,0,0.010274297,0.704404458
0,0.802493992,0.31915759,0.481494983,0.705007786,0,0.921919955,0,1,0,0.012331805,0.719388583
0,0.802078575,0.320392884,0.523588946,0.70659331,0,0.920107691,0,1,0,0.012195153,0.608229131
0,0.801732744,0.321628177,0.565682909,0.708178834,0,0.918295427,0,1,0,0.011177238,0.426341481
0,0.801317561,0.32286347,0.607776872,0.709764358,0,0.916483163,0,1,0,0.012296166,0.55200299
0,0.800971497,0.324098763,0.649870835,0.711349882,0,0.914670899,0,1,0,0.013019809,0.501135788
0,0.80033555,0.325334056,0.691964798,0.712935406,0,0.912858635,0,1,0,0.013445984,0.157150996
0,0.799795182,0.32656935,0.73405876,0.714520929,0,0.911046371,0,1,0,0.013500769,0.461513547
0,0.799669299,0.327804643,0.776152723,0.716106453,0,0.909234108,0,1,0,0.011682031,0.731690448
0,0.799669299,0.329039936,0.818246686,0.717691977,0,0.907421844,0,1,0,0.012291724,0.785097552
0,0.799889362,0.330275229,0.860340649,0.719277501,0,0.90560958,0,1,0,0.013597602,0.559494561
0,0.80030373,0.331510523,0.902434612,0.720863025,0,0.903797316,0,1,0,0.011993363,0.682132181
0,0.800760408,0.332745816,0.944528575,0.722448549,0,0.901985052,0,1,0,0.010352611,0.567514398
0,0.80088804,0.333981109,0.986622538,0.724034072,0,0.900172788,0,1,0,0.009207518,0.682069383
0,0.800559344,0.335713532,1,0.725668679,0,0.900150687,0,1,0,0.008659176,0.270018018
0,0.800102665,0.338184119,0.970737809,0.727376166,0,0.902786707,0,1,0,0.009169063,0.397879679
0,0.799536654,0.340654705,0.941475618,0.729083653,0,0.905422728,0,1,0,0.009597208,0.604667788
0,0.798709318,0.343125292,0.912213427,0.730791141,0,0.908058748,0,1,0,0.011536335,0.635562453
0,0.79790506,0.345595878,0.882951235,0.732498628,0,0.910694768,0,1,0,0.007906925,0.648563966
0,0.797143929,0.348066465,0.853689044,0.734206115,0,0.913330788,0,1,0,0.009993233,0.418823568
0,0.796491664,0.350537051,0.824426853,0.735913602,0,0.915966809,0,1,0,0.004510921,0.532906806
0,0.796209009,0.353007638,0.795164662,0.73762109,0,0.918602829,0,1,0,0.001328066,0.35445229
0,0.796165416,0.355478224,0.765902471,0.739328577,0,0.921238849,0,1,0,0.009481071,0.65399699
0,0.795731349,0.357948811,0.73664028,0.741036064,0,0.923874869,0,1,0,0.009980708,0.591463895
0,0.795447645,0.360419397,0.707378089,0.742743551,0,0.92651089,0,2,0,0.007670258,0.611519094
0,0.795187135,0.362889984,0.678115897,0.744451038,0,0.92914691,0,2,0,0.010693241,0.671893281
0,0.794774516,0.36536057,0.648853706,0.746158526,0,0.93178293,0,2,0,0.008260724,0.610904159
0,0.794101737,0.367831157,0.619591515,0.747866013,0,0.93441895,0,2,0,0.006521997,0.559449776
0,0.793124738,0.370301743,0.590329324,0.7495735,0,0.937054971,0,2,0,0.011171235,0.55338557
0,0.792059155,0.372772329,0.561067133,0.751280987,0,0.939690991,0,2,0,0.010736972,0.645131749
0,0.791101272,0.370090839,0.542390207,0.751405925,0.012957911,0.9407237,0.022694309,3,0.020941254,0.010109022,0.544049175
0,0.790080331,0.361443787,0.535969905,0.749698438,0.040919719,0.939899944,0.07166624,3,0.066130277,0.011580094,0.71740329
0,0.788907281,0.352796734,0.529549603,0.747990951,0.068881528,0.939076187,0.120638171,3,0.111319299,0.008954196,0.510276357
0,0.787796822,0.344149681,0.523129301,0.746283464,0.096843336,0.938252431,0.169610102,3,0.156508321,0.007179426,0.56204012
0,0.786731239,0.335502629,0.516708999,0.744575976,0.124805144,0.937428675,0.218582032,3,0.201697344,0.011835295,0.489392089
0,0.785772773,0.326855576,0.510288697,0.742868489,0.152766952,0.936604918,0.267553963,3,0.246886366,0.010736972,0.626355222
0,0.784752415,0.318208524,0.503868395,0.741161002,0.180728761,0.935781162,0.316525894,3,0.292075389,0.011993363,0.486075193
0,0.783900601,0.309561471,0.497448093,0.739453515,0.208690569,0.934957406,0.365497824,3,0.337264411,0.011780523,0.548344922
0,0.783353007,0.300914418,0.491027791,0.737746028,0.236652377,0.934133649,0.414469755,3,0.382453433,0.010571397,0.521615925
0,0.782789676,0.292267366,0.484607488,0.73603854,0.264614186,0.933309893,0.463441686,3,0.427642456,0.009231522,0.67539069
0,0.782287307,0.283620313,0.478187186,0.734331053,0.292575994,0.932486137,0.512413617,3,0.472831478,0.011900636,0.572521061
0,0.781404954,0.27497326,0.471766884,0.732623566,0.320537802,0.93166238,0.561385547,3,0.5180205,0.010849665,0.592230481
0,0.780445673,0.266326208,0.465346582,0.730916079,0.34849961,0.930838624,0.610357478,3,0.563209523,0.011993363,0.466054169
0,0.779426131,0.257679155,0.45892628,0.729208592,0.376461419,0.930014868,0.659329409,3,0.608398545,0.012298931,0.584945793
0,0.778360547,0.249032103,0.452505978,0.727501104,0.404423227,0.929191111,0.708301339,3,0.653587568,0.010503258,0.648137224
0,0.777189012,0.24038505,0.446085676,0.725793617,0.432385035,0.928367355,0.75727327,3,0.69877659,0.010198866,0.460239684
0,0.775971202,0.236920203,0.44810429,0.721783699,0.445683944,0.926161296,0.758553024,2,0.696572247,0.009984389,0.359949771
0,0.774647674,0.238155496,0.457776805,0.715685531,0.445683944,0.922701519,0.716577084,2,0.651383225,0.01143477,0.467457377
0,0.773383241,0.23939079,0.467449321,0.709587362,0.445683944,0.919241742,0.674601143,2,0.606194203,0.012606743,0.16562804
0,0.771954459,0.240626083,0.477121836,0.703489194,0.445683944,0.915781966,0.632625203,2,0.56100518,0.012189388,0.453977153
0,0.770432198,0.241861376,0.486794351,0.697391025,0.445683944,0.912322189,0.590649262,2,0.515816158,0.01110425,0.437228986
0,0.768909936,0.243096669,0.496466866,0.691292856,0.445683944,0.908862413,0.548673321,2,0.470627135,0.011205778,0.453385287
0,0.767387674,0.244331962,0.506139381,0.685194688,0.445683944,0.905402636,0.506697381,2,0.425438113,0.009700368,0.740090888
0,0.766180471,0.245567256,0.515811897,0.679096519,0.445683944,0.901942859,0.46472144,2,0.380249091,0.011378193,0.686889618
0,0.765324695,0.246802549,0.525484412,0.672998351,0.445683944,0.898483083,0.4227455,2,0.335060068,0.010423319,0.602141921
0,0.764773137,0.248037842,0.535156927,0.666900182,0.445683944,0.895023306,0.380769559,2,0.289871046,0.011733852,0.769568779
0,0.764630469,0.249273135,0.544829442,0.660802013,0.445683944,0.89156353,0.338793618,2,0.244682024,0.010873474,0.617661583
0,0.764839576,0.250508429,0.554501957,0.654703845,0.445683944,0.888103753,0.296817678,2,0.199493001,0.012621314,0.587868129
0,0.765039591,0.251743722,0.564174473,0.648605676,0.445683944,0.884643977,0.254841737,2,0.154303979,0.010705262,0.594764697
0,0.765296138,0.252979015,0.573846988,0.642507507,0.445683944,0.8811842,0.212865796,1,0.109114956,0.010777341,0.405901215
0,0.765392182,0.254214308,0.583519503,0.636409339,0.445683944,0.877724423,0.170889856,1,0.063925934,0.01258287,0.538120572
0,0.765392182,0.255449602,0.593192018,0.63031117,0.445683944,0.874264647,0.128913915,1,0.018736912,0.010829255,0.545178522
0,0.765392182,0.255961796,0.597202573,0.62821102,0.455037023,0.874276702,0.127890112,1,0.021161689,0.011910693,0.477533854
0,0.765392182,0.255961796,0.597202573,0.628942801,0.471015199,0.876747971,0.155874072,1,0.057312906,0.010856171,0.667956889
0,0.765392182,0.255961796,0.597202573,0.629674581,0.486993375,0.87921924,0.183858033,1,0.093464124,0.011365413,0.727761421
0,0.76518494,0.255961796,0.597202573,0.630406361,0.502971551,0.881690509,0.211841993,1,0.129615342,0.011269248,0.465735916
0,0.765087497,0.255961796,0.597202573,0.631138141,0.518949727,0.884161778,0.239825953,1,0.16576656,0.011136629,0.533649502
0,0.764984109,0.255961796,0.597202573,0.631869922,0.534927903,0.886633047,0.267809914,1,0.201917778,0.010374335,0.60994542
0,0.764522069,0.255961796,0.597202573,0.632601702,0.55090608,0.889104316,0.295793874,1,0.238068996,0.011214433,0.550813983
0,0.763810009,0.255961796,0.597202573,0.633333482,0.566884256,0.891575585,0.323777835,1,0.274220214,0.010736972,0.60487865
0,0.76294584,0.255961796,0.597202573,0.634065262,0.582862432,0.894046854,0.351761795,1,0.310371432,0.011618465,0.58176533
0,0.761723718,0.255961796,0.597202573,0.634797043,0.598840608,0.896518123,0.379745755,1,0.34652265,0.011365413,0.37057289
0,0.760456487,0.255961796,0.597202573,0.635528823,0.614818784,0.898989392,0.407729716,1,0.382673868,0.009928852,0.60715346
0,0.759546744,0.255961796,0.597202573,0.636260603,0.63079696,0.901460661,0.435713676,1,0.418825085,0.011123076,0.519277583
0,0.758785613,0.255961796,0.597202573,0.636992383,0.646775136,0.90393193,0.463697637,1,0.454976303,0.010155062,0.568727906
0,0.758024482,0.255961796,0.597202573,0.637724163,0.662753313,0.906403199,0.491681597,1,0.491127521,0.01115716,0.691965767
0,0.757263351,0.255961796,0.597202573,0.638455944,0.678731489,0.908874468,0.519665558,1,0.527278739,0.010440053,0.578637361
0,0.75650222,0.255961796,0.597202573,0.639187724,0.694709665,0.911345737,0.547649518,1,0.563429957,0.010419638,0.546547249
0,0.755741089,0.255961796,0.595145338,0.640392484,0.679705768,0.912219722,0.548502687,1,0.570373636,0.010442455,0.614194179
0,0.754979958,0.255961796,0.591962447,0.641856045,0.647749415,0.912219722,0.534510707,1,0.561335832,0.010109022,0.560719345
0,0.754218827,0.255961796,0.588779555,0.643319605,0.615793063,0.912219722,0.520518727,1,0.552298027,0.009962763,0.5149832
0,0.753152428,0.255961796,0.585596663,0.644783165,0.583836711,0.912219722,0.506526747,1,0.543260223,0.0105887,0.554264309
0,0.752036258,0.255961796,0.582413771,0.646246726,0.551880359,0.912219722,0.492534767,1,0.534222418,0.012326941,0.45901531
0,0.750970675,0.255961796,0.57923088,0.647710286,0.519924006,0.912219722,0.478542786,1,0.525184614,0.010294154,0.40898855
0,0.750107905,0.255961796,0.576047988,0.649173847,0.487967654,0.912219722,0.464550806,1,0.516146809,0.010367024,0.594452139
0,0.749549353,0.255961796,0.572865096,0.650637407,0.456011302,0.912219722,0.450558826,1,0.507109005,0.010570256,0.75315934
0,0.749092675,0.255961796,0.569682204,0.652100968,0.424054949,0.912219722,0.436566846,1,0.4980712,0.012358765,0.600263838
0,0.748737053,0.255961796,0.566499313,0.653564528,0.392098597,0.912219722,0.422574866,1,0.489033396,0.011020642,0.688770459
0,0.748331661,0.255961796,0.563316421,0.655028089,0.360142245,0.912219722,0.408582885,1,0.479995591,0.011141435,0.596532612
0,0.747975806,0.255961796,0.560133529,0.656491649,0.328185892,0.912219722,0.394590905,1,0.470957787,0.010296471,0.413828955
0,0.747671353,0.255961796,0.556950637,0.65795521,0.29622954,0.912219722,0.380598925,1,0.461919982,0.010259943,0.604586529
0,0.747467491,0.255961796,0.553767746,0.65941877,0.264273188,0.912219722,0.366606945,1,0.452882178,0.012392574,0.547833944
0,0.747214791,0.255961796,0.550584854,0.660882331,0.232316836,0.912219722,0.352614965,1,0.443844373,0.01203228,0.336460161
0,0.746809982,0.255961796,0.547401962,0.662345891,0.200360483,0.912219722,0.338622984,1,0.434806569,0.009584385,0.58670952
0,0.746253062,0.259456772,0.546409802,0.665017186,0.202309041,0.912219722,0.354321304,1,0.457731732,0.011990961,0.661825381
0,0.745544033,0.264397945,0.546324152,0.668188234,0.218287217,0.912219722,0.382305264,1,0.493882949,0.022433577,0.670834316
0,0.744782902,0.269339118,0.546238502,0.671359282,0.234265394,0.912219722,0.410289224,1,0.530034167,0.010805223,0.472014791
0,0.744021771,0.274280291,0.546152852,0.674530329,0.25024357,0.912219722,0.438273185,1,0.566185385,0.011888584,0.693614279
0,0.742961317,0.279221464,0.546067202,0.677701377,0.266221746,0.912219722,0.466257145,1,0.602336603,0.01087828,0.60539603
0,0.741843165,0.284162637,0.545981551,0.680872425,0.282199922,0.912219722,0.494241106,1,0.638487821,0.010109022,0.548447601
0,0.740877124,0.28910381,0.545895901,0.684043473,0.298178098,0.912219722,0.522225066,1,0.674639039,0.011778998,0.728522207
0,0.740361466,0.294044983,0.545810251,0.68721452,0.314156274,0.912219722,0.550209027,1,0.710790257,0.012245022,0.580124423
0,0.740057014,0.298986156,0.545724601,0.690385568,0.330134451,0.912219722,0.578192987,1,0.746941475,0.014074578,0.458651499
0,0.739950945,0.303927329,0.545638951,0.693556616,0.346112627,0.912219722,0.606176947,1,0.783092693,0.013087716,0.535445696
0,0.739950945,0.308868502,0.5455533,0.696727663,0.362090803,0.912219722,0.634160908,1,0.819243911,0.011097452,0.658643592
0,0.739950945,0.313809674,0.54546765,0.699898711,0.378068979,0.912219722,0.662144868,1,0.855395128,0.011596355,0.613399457
0,0.739852103,0.318750847,0.545382,0.703069759,0.394047155,0.912219722,0.690128829,1,0.891546346,0.012816218,0.719958514
0,0.739798602,0.32369202,0.54529635,0.706240806,0.410025331,0.912219722,0.718112789,1,0.927697564,0.010736972,0.526190227
0,0.739798602,0.328633193,0.5452107,0.709411854,0.426003507,0.912219722,0.746096749,1,0.963848782,0.01148677,0.429412969
0,0.739798602,0.333574366,0.54512505,0.712582902,0.441981684,0.912219722,0.77408071,1,1,0.011450241,0.572691651
0,0.739798602,0.336617406,0.547645281,0.714535803,0.430339049,0.912219722,0.753689958,1,0.966714427,0.010736972,0.54785211
0,0.74009338,0.339087992,0.550951414,0.716121327,0.410366329,0.912219722,0.718710008,1,0.912487601,0.011377184,0.555771416
0,0.740451916,0.341558579,0.554257547,0.717706851,0.390393609,0.912219722,0.683730057,1,0.858260774,0.010639177,0.585408733
0,0.740854394,0.344029165,0.55756368,0.719292374,0.370420889,0.912219722,0.648750107,1,0.804033947,0.012337847,0.622123083
0,0.741213163,0.346499751,0.560869813,0.720877898,0.350448168,0.912219722,0.613770156,1,0.74980712,0.011630622,0.609761473
0,0.741615409,0.348970338,0.564175946,0.722463422,0.330475448,0.912219722,0.578790206,1,0.695580293,0.011231069,0.661761372
0,0.742072087,0.351440924,0.567482079,0.724048946,0.310502728,0.912219722,0.543810255,1,0.641353466,0.012334617,0.451187634
0,0.742626326,0.353911511,0.570788212,0.72563447,0.290530008,0.912219722,0.508830305,1,0.587126639,0.012621314,0.63566184
0,0.7429429,0.356382097,0.574094345,0.727219994,0.270557288,0.912219722,0.473850354,1,0.532899813,0.011070225,0.46358382
0,0.743387107,0.358852684,0.577400477,0.728805518,0.250584567,0.912219722,0.438870404,1,0.478672986,0.013075695,0.341481813
0,0.743898802,0.36132327,0.58070661,0.730391041,0.230611847,0.912219722,0.403890453,1,0.424446159,0.010264688,0.077023148
0,0.74435548,0.363793857,0.584012743,0.731976565,0.210639127,0.912219722,0.368910503,1,0.370219332,0.012130773,0.35528403
0,0.745006113,0.366264443,0.587318876,0.733562089,0.190666407,0.912219722,0.333930552,1,0.315992505,0.012859711,0.612035434
